fname,dialogue,summary,topic
train_997,"#person1#: 안녕하세요, 클레어, 지난 며칠 동안 정말 조용하셨어요. 무슨 일 있어요? #person2#: 스트레스를 많이 받았어요. 연말이라 할 일이 너무 많아요! 일에   것 같아요. #person1#: 스트레스는 현실적인 문제예요. 상상의 상태가 아니에요. #person2#: 제  심각한 영향을 미치고 있어요!  잘 못 자고 식욕도 별로 없고 남편은 제가 성질이 급해졌다고 하더라고요. 다른 사람들은 스트레스를 잘 견디는 것 같은데... . 저는 왜 이렇게 약할까요? #person1#: 당신은 약하지 않아요. 스트레스를 많이 받는 거죠! 스트레스는 수백만 년 동안  조건의 일부였습니다. 우리가 아직 나무에  시절에는 포식자를 조심해야 했어요. 여러분이 상상할 수 있듯이 그것은 꽤 스트레스가 많았죠. #person2#: 네, 하지만 사무실 주변을 배회하는 호랑이나 표범은 보이지 않아요. 제 스트레스는 그냥 어리석은 서류 작업 때문이에요! #person1#: 하지만 사실 나무에  조상들과 같은 반응을 보이고 있잖아요! 이를  또는  반응이라고 합니다. 무언가가 우리를 위협한다고 느낄 때마다 우리  도망갈지 싸울지 결정합니다. 그리고 우리 몸에서  종류의  반응을 일으킵니다. #person2#: 마감일이 다가오면 같은 반응이 일어나나요? #person1#: 그럴 수 있습니다. 현대인은 실제로 우리 조상들보다 더 많은  또는  반응을 보입니다. 조상들은 매일 몇  아슬아슬한 순간이 있었지만, 오늘날 우리는 수십, 수백  순간이 있습니다! #person2#: 그러니까 동굴에서 사는 여자의 삶이 제 삶보다 덜 스트레스 받았다는 건가요?","클레어는 상당히 스트레스 받고 있고, 그 스트레스가 그녀의 생활에 심각하게 영향을 미치고 있다. #person1#은 그녀를 위로하며 스트레스는 인간의 상태의 일부이며, 클레어의  작업에 대한 스트레스는 그들의 조상들이 환경에 대해 느꼈던 스트레스와 비슷하다고 말한다. 이것을 '도망치거나 싸우거나'의 반응이라고 한다.",스트레스에 대해 논의하기
train_998,"#person1#:  제닌, 피곤해. 오늘 하루가 길었어. #person2#: 나는 아직 포기하지 않을 거야. 내가 가장 좋아하는 슬로건 알잖아? #person1#: 응, 알아. 쇼핑하다 쓰러질 때까지. #person2#: 맞아! #person1#: 돈이 좀 부족해지는 것 같아. 창문 쇼핑 좀 하자. #person2#: 좋아. #person1#: 헤이, 제닌,  봐. 정말 아름답다. #person2#: 하하하, 너 피곤하다고 했잖아. #person1#: 알지...  긴 드레스에 약해. #person2#: 정말 특별해 보이고,  보여. #person1#: 그래. 헤이, 너한테 좀 돈 빌려도 될까? #person2#: 걱정  마리안, 내가 다 챙겨줄게. #person1#: 고마워, 제닌, 넌 정말 친구같아. 들어가자.","마리안과 제닌이 쇼핑 중이지만, 마리안은 피곤하고 돈이 부족하다. 그런데 마리안이 아름다운 드레스를 발견하고 제닌이 마리안을 도와준다.",쇼핑
train_999,#person1#:  좋아하세요? 저는 개를 정말 좋아해요. #person2#: 저도 좋아해요. 고양이는 별로 안 좋아해요. #person1#: 왜요? 고양이는 괜찮다고 생각해요. #person2#: 고양이 근처에 있을 수 없어요. 그들도 저를 별로 안 좋아하는 것 같아요. #person1#: 저는  동물을 좋아해요. 거미와  싫어요. 거미와  역겨워요. #person2#: 저는  좋아해요.  정말 좋다고 생각해요. 하지만 거미에 대해선 동감이에요. 거미는 끔찍해요. 다리가 많아서 그런 것 같아요. #person1#:  정말 멋진 것 같아요. 판다도 굉장해요. 그들의 모피를 위해 그들을 죽이는 사람들을 싫어해요. #person2#: 동감이에요. 저는  좋아해요.  정말 귀여워요! #person1#: 정말요? 매력을 못 느껴요. 저는  무서워요.,#person1#와 #person2#는 서로 다른 동물에 대한 다른 태도를 공유하고 있다. 그들은   같은 일부 동물에 대한 선호도가 정반대이다.,동물에 대해 토론하기
train_1000,"#person1#:  일년 동안 6 인치나 자랐어요. #person2#: 그는 사춘기에 접어들었어요. 그의 마음과 몸 모두 많이  거예요. #person1#: 네, 목젖이 보이시나요? 더  거예요. #person2#: 시간이 정말 빨리 가네요. 그가 어릴 때 모든 것을 아직도 기억해요.",#person1#과 #person2#는  시간에  변화에 대해 이야기한다.,신체 성장
train_1001,"#person1#: 거주하시는 도시의 날씨는 어떤가요? #person2#: 여름에는 매우 덥습니다. 기온은 보통  37도에서 40도 사이입니다. 더울 때는 비가 자주 내립니다. 겨울은 더 건조합니다. #person1#: 저희 도시의  기온은 보통 20~25도 정도입니다. 비는 주로 겨울에 내립니다. 그리고 눈이 자주 내립니다. #person2#: 겨울에는 기온이 어떻게 되나요? 저희 도시에서는 약 15도 또는 20도입니다. #person1#: 겨울에는 기온이 영하로 떨어지는 경우가 많고 밤에는 기온이 그 이하로 떨어질 수 있어요. 아침에는 종종 도로가 결빙되기도 합니다. 그런 기온이 높으면 벼락을 맞아야 해요. #person2#: 네, 맞아요. 한여름에는 보통 오후에 매일 폭풍우를 만날 수 있어요. 안개가 많이  도시라고 들었는데 사실인가요? #person1#: 겨울에 안개가  날이 몇 번 있어요. 하지만 안개가 많다고는 말하지 않겠습니다. 보통은 하늘이  편이죠? #person2#: 네, 말씀드린 대로  번개가 치기도 해요. 하지만 보통 몇 시간 정도 지속되죠. 그러고  다시 하늘이 맑아지죠. #person1#: 도시에 눈이 온 적이 있나요? #person2#: 할머니가 어렸을 때 눈이 온 적이 있다고 하셨어요. 하지만 부모님과 저는 도시 밖에서는 눈을 본 적이 없어요. #person1#: 저희 도시의  가끔 얼어붙어요. 사람들은 그 위에서 아이스 스케이트를 타요. 여름에는 사람들이 강에서 보트를  가요. 하지만  깨끗하지 않아서 수영을 하는 사람은 거의 없어요. #person2#: 아시다시피 제 도시는 해안에 있고  깨끗하지 않아요. 하지만 사람들은 여전히 일년 내내 수영하러 가요. 저는 날씨가  햇볕이 쨍쨍할 때 해변에서 모래찜질을 하는 것을 선호해요.","#person2#의 도시에서는 여름에는  비가 오며, 겨울에는 더 건조하다. 하늘은 맑지만  거의 내리지 않는다. #person2#는 해변에서 모래욕을 즐긴다. #person1#의 도시에서는 주로 비가 오고 눈이 내리며, 겨울에는 몇 번 안개가 끼고, 사람들은 겨울에는 얼어붙은 강에서 스케이팅을 하고 여름에는 보트를 탄다.",도시 날씨
train_1002,"#person1#: 좋은 아침입니다, 도와드릴까요? #person2#: 아메리칸 브렉퍼스트에 태양이 비추는  프라이를 원해요. #person1#: 어떤 종류의 주스를 선호하시나요, 선생님? #person2#: 아침 주스요, 그리고 커피는 정말 진하게 만들어주세요. #person1#: 네, 아메리칸 브렉퍼스트에 태양이 비추는  프라이. 아침 주스와 블랙 커피. 그리고 제가  했나요, 선생님? #person2#: 네, 맞아요. #person1#: 더 필요한 것이 있나요, 선생님? #person2#: 아니요, 그건 다예요. #person1#: 좋은 아침입니다, 신사. 주문하신 아침 식사를 가져왔습니다. #person2#: 테이블에  주세요. #person1#: 더 필요한 것이 있으신가요, 선생님? #person2#: 아니요, 고맙습니다. 아, 네,  바에 주스 좀 추가해 줄 수 있나요? #person1#: 어떤 종류의 주스를 드시겠어요, 선생님? #person2#: 토마토나 오렌지 주스 주세요. #person1#: 네, 선생님. 바로 가져다 드리겠습니다. 이 청구서에 먼저 서명해 주시겠습니까? 감사합니다.","#person1#은 #person2#가 햇볕에  계란과 브렉퍼스트 주스,  커피가 있는 아메리칸 브렉퍼스트를 주문하는 것을 도와준다. #person2#는 또한 토마토 또는 오렌지 주스를 주문한다. #person1#은 #person2#에게 먼저 계산서에 서명하라고 요청한다.",음식 주문
train_1003,#person1#: 나는 네가 네 결정에 대해 후회할 것이라고 확신해. 너보다 더 좋은 사람은 찾을 수 없을 거야. #person2#: 어떻게 그렇게 확신할 수 있어? 너는 그녀와 함께 있어 본 적이 있니? #person1#: 아니. 하지만 나는 그녀가 좋은 여자라는 것을 확신해. 내 제 여섯 번째 감각이 그렇게 말해주니까. #person2#: 그럼 너 스스로 그것을 시도해봐.,"#person1#은 #person2#가 그 여자를 선택하지 않으면 후회할 것이라고 생각하지만, #person2#는 그렇게 생각하지 않는다.",후회
train_1004,"#person1#: 실례지만 부인, 저를 좀 도와주실 수 있으실까요? #person2#: 네. #person1#:  전시회에 대해 아시는 것이 있으신가요? #person2#: 음, 그것은   공원에서 열려요. #person1#:  대해 좀 더 알려주실 수 있으실까요? 흥미롭나요? #person2#: 미안하지만 정확히는 모르겠습니다. 저는 그것을 볼 시간이 없었거든요. 하지만 내 딸은 그저께 거기 있었어요. 그녀는 정말 아름답다고 했어요. 모든 종류의  장미, 튤립이 있어요. 무엇이든 이름을  그들은 그것을 가지고 있어요. 그 전시회는 우리 도시의   중 하나랍니다. 젊은이, 거기 가서 한 번 둘러보세요. #person1#: 그러겠습니다. 그럼, 그것은 언제 열리나요? #person2#: 음, 잠시만요. 오후에 열린다고 내 딸이 말했어요. #person1#: 감사합니다.",#person1#은 #person2#에게  전시회에 대해 물어본다. #person2#은 그 전시회가 아름답고 오후에 열린다고 그녀의 딸이 말한 것을 전한다.,꽃 전시회
train_1005,"#person1#: 분실물 센터입니다. 어떻게 도와드릴까요? #person2#: 제가 어제 가방을 잃어버렸습니다. #person1#: 알겠습니다. 어제 8개의 가방을 받았습니다. 색상은 어떤 건가요? #person2#: 검정색입니다. #person1#: 음, 여기 3개의 가방이 있네요. 좀 더 자세한 정보를 주실 수 있나요? #person2#: 꽤 큽니다. 어깨에  다닙니다. 앞쪽에 지퍼가 있고 휴대폰을 넣을 수 있는 포켓이 옆쪽에 있어요. #person1#: 가방 안에 무엇인가요? #person2#: 네. 주소록과 열쇠가 있어요. 아, 그리고 히시라는  있어요. #person1#: 가방 안에  있나요? #person2#: 걱정 마세요, 플라스틱으로 만들어진 거예요. 내 작은 아들의 것이에요. #person1#: 알겠습니다. 여기서 당신의 가방을 찾은 것 같아요.",#person2#의 가방이 어제 분실되었다. #person2#가 제공한 정보를 바탕으로 #person1#는 가방을 찾았다.,분실물 찾기
train_1006,"#person1#: 우리 드디어 고등학교 마지막 학년이야. 얼마나 신나는지! 졸업하는 날이 기다려지네. #person2#: 나도 그래. 하지만 올해가 그렇게 쉽게 흘러갈 것  않아. #person1#: 어떤 의미에서? #person2#: 좋은 대학에 들어가려면 올해 우리가 어려운 수업을 들어야 해. #person1#: 물론이지, 하지만 여전히 즐길 시간은 있을 거야. #person2#: 잘 모르겠어. 나는 고급 수학, 영어, 2가지  수업을 듣고 있어. #person1#: 오, 걱정하지 마. 너는 이전에도 어려운 수업을 들었잖아. #person2#: 그래, 하지만 나는 일주일에 3번 병원에서 자원봉사도 하고 있어. 이게 의대에 들어가는 데 도움이 될 것 같아. #person1#: 나도 자원봉사하고 있어. 올해 바쁠 것 같지만 여전히 즐길 계획이야. #person2#: 너는 어디서 자원봉사하고 있어? #person1#: 동물원에서. 한번 와봐. 나는 매주 토요일과 일요일에 거기에 있을 거야.",#person1#과 #person2#는 고등학교 마지막 학년에 있다. #person2#는 어려운 수업을 듣고 병원에서 자원봉사를 한다. 하지만 #person1#는 여전히 즐기는 것을 계획하고 있다.,학교 계획
train_1007,"#person1#: 왜 그렇게  표정이세요? 뭐가 문제예요? #person2#: 긴 기사를 써야 하는데 도저히 아이디어가 떠오르지 않아요. 내일 제출해야 하는데 아이디어가 떠오르지 않아요. #person1#: 그렇게 어렵지 않을 거예요. 지난주에 보여주셨던 사진들 기억하시죠? #person2#: 네, 여기 있어요. #person1#: 이집트의 피라미드에 대한 인상을  써보는 건 어때요? #person2#: 좋은 생각 같네요. 북아프리카 방문과 우리가 방문했던 모든 역사적인 장소에 대해서도 이야기할 수 있어요. #person1#: 이제 기분이 좀 나아졌으니 이만 가볼게요. 저도 기사를 마무리해야 하거든요. #person2#: 고마워요. 일단 정리가 되면 그렇게 어렵지 않을 거예요.",#person2#는 기사에 막혀있다. #person1#은 피라미드에 대한 인상을 쓰는 것을 제안한다. #person2#는 그것이 좋은 생각이라고 생각한다.,글쓰기 영감
train_1008,"#person1#: 6월 중순에  투어를 예약하고 싶어요. #person2#: 우리에게는 빨간 코스와 파란 코스가 있어요. 빨간 코스의 주요 관광지는 백악관, 링컨 기념관, 스미소니언 박물관이에요. #person1#: 티켓은 어떻게 예약하나요? #person2#: 전화로 우리 직원과 예약하실 수도 있고, 웹사이트에서도 예약하실 수 있어요. 물론, 당일에 오셔서 티켓을 구매하실 수도 있어요. #person1#: 알겠어요. 여행 날짜를 확정하면 온라인으로 예약할게요. #person2#: 좋아요, 그런데 6월부터 8월까지 세 달 동안 매우  수 있으니, 와 보시기 최소 일주일 전에 예약하시는 게 좋아요. 하지만 아직  정도 남았으니 충분히 고민할 시간이 있어요. #person1#: 알겠어요, 감사해요. 많은 도움이 되었어요.",#person2#는 #person1#에게 전화나 웹사이트를 통해 빨간색 또는 파란색  티켓을 예약할 수 있다고 말한다. #person2#는 또한 #person1#에게 #person1#이 오기 전에 최소한 일주일 전에 예약하라고 상기시킨다.,티켓 예약
